patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
502972,3,5,8,3,8,2,0.375,0.375,0.6,0.2
503074,4,5,4,4,4,1,1.0,1.0,0.8,0.2
503174,1,2,1,1,1,1,1.0,1.0,0.5,0.5
503259,11,13,21,10,20,2,0.5238095238095238,0.5,0.8461538461538461,0.08695652173913043
503297,10,13,13,7,10,3,0.7692307692307693,0.7,0.7692307692307693,0.1875
503906,7,7,12,6,11,0,0.5833333333333334,0.5454545454545454,1.0,0.0
503937,12,12,17,12,17,0,0.7058823529411765,0.7058823529411765,1.0,0.0
503962,6,6,10,6,10,0,0.6,0.6,1.0,0.0
504019,2,4,4,2,4,2,0.5,0.5,0.5,0.3333333333333333
504098,18,22,23,18,23,4,0.782608695652174,0.782608695652174,0.8181818181818182,0.14814814814814814
504133,6,11,6,6,6,5,1.0,1.0,0.5454545454545454,0.45454545454545453
504141,6,6,8,5,7,0,0.75,0.7142857142857143,1.0,0.0
504146,6,6,8,6,8,0,0.75,0.75,1.0,0.0
504223,2,2,4,2,4,0,0.5,0.5,1.0,0.0
504287,32,38,47,32,46,6,0.6808510638297872,0.6956521739130435,0.8421052631578947,0.11320754716981132
504304,29,37,34,28,33,8,0.8529411764705882,0.8484848484848485,0.7837837837837838,0.19047619047619047
504340,23,28,37,23,37,5,0.6216216216216216,0.6216216216216216,0.8214285714285714,0.11904761904761904
504402,15,19,23,15,23,4,0.6521739130434783,0.6521739130434783,0.7894736842105263,0.14814814814814814
504511,36,38,53,36,53,2,0.6792452830188679,0.6792452830188679,0.9473684210526315,0.03636363636363636
504552,23,27,40,23,40,4,0.575,0.575,0.8518518518518519,0.09090909090909091
504665,16,21,25,16,25,5,0.64,0.64,0.7619047619047619,0.16666666666666666
504675,10,11,20,10,20,1,0.5,0.5,0.9090909090909091,0.047619047619047616
504689,17,20,24,17,24,3,0.7083333333333334,0.7083333333333334,0.85,0.1111111111111111
504780,21,25,27,21,27,4,0.7777777777777778,0.7777777777777778,0.84,0.12903225806451613
504813,10,11,21,10,21,1,0.47619047619047616,0.47619047619047616,0.9090909090909091,0.045454545454545456
504842,7,8,14,7,14,1,0.5,0.5,0.875,0.06666666666666667
504845,8,9,9,8,9,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1
504869,9,11,18,9,18,2,0.5,0.5,0.8181818181818182,0.1
504887,20,23,35,19,34,3,0.5714285714285714,0.5588235294117647,0.8695652173913043,0.07894736842105263
504914,20,21,31,19,30,1,0.6451612903225806,0.6333333333333333,0.9523809523809523,0.03125
505016,4,5,6,4,6,1,0.6666666666666666,0.6666666666666666,0.8,0.14285714285714285
