patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
494855,28,34,42,27,40,6,0.6666666666666666,0.675,0.8235294117647058,0.125
494865,23,26,28,23,28,3,0.8214285714285714,0.8214285714285714,0.8846153846153846,0.0967741935483871
494982,23,24,45,22,44,1,0.5111111111111111,0.5,0.9583333333333334,0.021739130434782608
495135,17,18,43,17,42,1,0.3953488372093023,0.40476190476190477,0.9444444444444444,0.022727272727272728
495281,34,35,56,30,50,1,0.6071428571428571,0.6,0.9714285714285714,0.017543859649122806
495424,14,14,36,13,35,0,0.3888888888888889,0.37142857142857144,1.0,0.0
495480,4,9,5,4,5,5,0.8,0.8,0.4444444444444444,0.5
495512,15,18,22,15,22,3,0.6818181818181818,0.6818181818181818,0.8333333333333334,0.12
495595,7,8,10,7,10,1,0.7,0.7,0.875,0.09090909090909091
495604,5,7,12,5,12,2,0.4166666666666667,0.4166666666666667,0.7142857142857143,0.14285714285714285
495606,6,10,29,6,29,4,0.20689655172413793,0.20689655172413793,0.6,0.12121212121212122
495693,37,46,57,36,56,9,0.6491228070175439,0.6428571428571429,0.8043478260869565,0.13636363636363635
495924,20,28,35,19,34,8,0.5714285714285714,0.5588235294117647,0.7142857142857143,0.18604651162790697
496146,29,30,51,27,49,1,0.5686274509803921,0.5510204081632653,0.9666666666666667,0.019230769230769232
496167,22,23,42,21,41,1,0.5238095238095238,0.5121951219512195,0.9565217391304348,0.023255813953488372
496177,16,18,33,15,32,2,0.48484848484848486,0.46875,0.8888888888888888,0.05714285714285714
496178,19,21,46,19,45,2,0.41304347826086957,0.4222222222222222,0.9047619047619048,0.041666666666666664
496390,12,13,31,11,29,1,0.3870967741935484,0.3793103448275862,0.9230769230769231,0.03125
496404,15,16,22,13,19,1,0.6818181818181818,0.6842105263157895,0.9375,0.043478260869565216
496472,13,13,15,12,14,0,0.8666666666666667,0.8571428571428571,1.0,0.0
496566,1,3,3,1,3,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4
497418,2,2,4,2,4,0,0.5,0.5,1.0,0.0
497534,10,11,18,9,17,1,0.5555555555555556,0.5294117647058824,0.9090909090909091,0.05263157894736842
497642,12,14,23,10,21,2,0.5217391304347826,0.47619047619047616,0.8571428571428571,0.08
497652,10,11,27,10,24,1,0.37037037037037035,0.4166666666666667,0.9090909090909091,0.03571428571428571
497665,19,22,39,18,36,3,0.48717948717948717,0.5,0.8636363636363636,0.07142857142857142
497795,14,19,30,13,28,5,0.4666666666666667,0.4642857142857143,0.7368421052631579,0.14285714285714285
497827,13,16,23,12,22,3,0.5652173913043478,0.5454545454545454,0.8125,0.11538461538461539
497868,15,19,41,15,41,4,0.36585365853658536,0.36585365853658536,0.7894736842105263,0.08888888888888889
498068,5,5,20,5,19,0,0.25,0.2631578947368421,1.0,0.0
498091,9,10,14,9,14,1,0.6428571428571429,0.6428571428571429,0.9,0.06666666666666667
498122,8,9,12,8,12,1,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.07692307692307693
498261,9,10,12,9,12,1,0.75,0.75,0.9,0.07692307692307693
498270,8,9,37,8,37,1,0.21621621621621623,0.21621621621621623,0.8888888888888888,0.02631578947368421
498297,20,24,52,20,52,4,0.38461538461538464,0.38461538461538464,0.8333333333333334,0.07142857142857142
498303,24,31,46,24,46,7,0.5217391304347826,0.5217391304347826,0.7741935483870968,0.1320754716981132
498389,29,30,56,29,56,1,0.5178571428571429,0.5178571428571429,0.9666666666666667,0.017543859649122806
498395,26,32,49,26,49,6,0.5306122448979592,0.5306122448979592,0.8125,0.10909090909090909
