patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
505931,0,5,7,0,7,5,0.0,0.0,0.0,0.4166666666666667
505992,0,3,12,0,11,3,0.0,0.0,0.0,0.2
506144,6,28,44,6,44,22,0.13636363636363635,0.13636363636363635,0.21428571428571427,0.3333333333333333
506146,4,25,46,4,46,21,0.08695652173913043,0.08695652173913043,0.16,0.31343283582089554
506148,4,22,42,4,42,18,0.09523809523809523,0.09523809523809523,0.18181818181818182,0.3
506183,8,28,46,8,44,20,0.17391304347826086,0.18181818181818182,0.2857142857142857,0.30303030303030304
506250,4,22,54,4,53,18,0.07407407407407407,0.07547169811320754,0.18181818181818182,0.25
506256,2,24,40,2,38,22,0.05,0.05263157894736842,0.08333333333333333,0.3548387096774194
506327,4,24,31,4,31,20,0.12903225806451613,0.12903225806451613,0.16666666666666666,0.39215686274509803
506395,9,36,61,9,61,27,0.14754098360655737,0.14754098360655737,0.25,0.3068181818181818
506397,5,35,60,5,60,30,0.08333333333333333,0.08333333333333333,0.14285714285714285,0.3333333333333333
506412,7,32,89,7,89,25,0.07865168539325842,0.07865168539325842,0.21875,0.21929824561403508
506442,11,40,89,11,89,29,0.12359550561797752,0.12359550561797752,0.275,0.2457627118644068
506573,1,8,49,1,48,7,0.02040816326530612,0.020833333333333332,0.125,0.125
506658,0,20,30,0,25,20,0.0,0.0,0.0,0.4
506707,19,24,35,18,34,5,0.5428571428571428,0.5294117647058824,0.7916666666666666,0.125
506724,1,8,31,1,31,7,0.03225806451612903,0.03225806451612903,0.125,0.18421052631578946
506755,0,18,38,0,37,18,0.0,0.0,0.0,0.32142857142857145
506844,1,14,27,1,27,13,0.037037037037037035,0.037037037037037035,0.07142857142857142,0.325
506850,0,9,12,0,12,9,0.0,0.0,0.0,0.42857142857142855
506990,0,5,2,0,2,5,0.0,0.0,0.0,0.7142857142857143
506996,0,3,5,0,5,3,0.0,0.0,0.0,0.375
507076,0,9,8,0,8,9,0.0,0.0,0.0,0.5294117647058824
507117,3,20,22,2,21,17,0.13636363636363635,0.09523809523809523,0.15,0.4358974358974359
507951,0,16,13,0,12,16,0.0,0.0,0.0,0.5517241379310345
507959,2,11,16,2,15,9,0.125,0.13333333333333333,0.18181818181818182,0.36
508033,1,22,27,1,26,21,0.037037037037037035,0.038461538461538464,0.045454545454545456,0.4375
508056,0,19,13,0,13,19,0.0,0.0,0.0,0.59375
508221,0,10,1,0,1,10,0.0,0.0,0.0,0.9090909090909091
508229,0,7,7,0,7,7,0.0,0.0,0.0,0.5
508237,0,6,3,0,3,6,0.0,0.0,0.0,0.6666666666666666
508242,0,3,2,0,2,3,0.0,0.0,0.0,0.6
508295,2,24,10,2,10,22,0.2,0.2,0.08333333333333333,0.6875
508296,4,11,43,4,43,7,0.09302325581395349,0.09302325581395349,0.36363636363636365,0.14
508307,3,21,47,3,47,18,0.06382978723404255,0.06382978723404255,0.14285714285714285,0.27692307692307694
508335,0,9,31,0,31,9,0.0,0.0,0.0,0.225
508339,0,4,23,0,23,4,0.0,0.0,0.0,0.14814814814814814
508399,0,10,16,0,16,10,0.0,0.0,0.0,0.38461538461538464
508426,1,16,29,1,29,15,0.034482758620689655,0.034482758620689655,0.0625,0.3409090909090909
508572,0,7,18,0,16,7,0.0,0.0,0.0,0.28
508679,2,10,15,2,15,8,0.13333333333333333,0.13333333333333333,0.2,0.34782608695652173
508699,0,11,8,0,8,11,0.0,0.0,0.0,0.5789473684210527
508738,0,4,6,0,6,4,0.0,0.0,0.0,0.4
508753,1,6,5,1,5,5,0.2,0.2,0.16666666666666666,0.5
508788,0,3,3,0,3,3,0.0,0.0,0.0,0.5
508806,0,2,1,0,1,2,0.0,0.0,0.0,0.6666666666666666
508851,0,6,9,0,8,6,0.0,0.0,0.0,0.4
508891,0,6,3,0,3,6,0.0,0.0,0.0,0.6666666666666666
508954,1,8,6,1,4,7,0.16666666666666666,0.25,0.125,0.5384615384615384
509602,0,6,8,0,8,6,0.0,0.0,0.0,0.42857142857142855
509820,1,6,31,1,30,5,0.03225806451612903,0.03333333333333333,0.16666666666666666,0.1388888888888889
509825,4,27,43,4,42,23,0.09302325581395349,0.09523809523809523,0.14814814814814814,0.3484848484848485
509869,0,10,15,0,15,10,0.0,0.0,0.0,0.4
509871,1,8,18,1,18,7,0.05555555555555555,0.05555555555555555,0.125,0.28
509923,1,9,5,1,5,8,0.2,0.2,0.1111111111111111,0.6153846153846154
509964,0,2,2,0,1,2,0.0,0.0,0.0,0.5
510023,0,3,4,0,4,3,0.0,0.0,0.0,0.42857142857142855
510723,0,4,1,0,1,4,0.0,0.0,0.0,0.8
510753,0,3,1,0,1,3,0.0,0.0,0.0,0.75
510767,0,3,4,0,4,3,0.0,0.0,0.0,0.42857142857142855
510770,0,2,1,0,1,2,0.0,0.0,0.0,0.6666666666666666
510784,0,4,4,0,4,4,0.0,0.0,0.0,0.5
510822,0,4,4,0,4,4,0.0,0.0,0.0,0.5
510832,0,6,4,0,4,6,0.0,0.0,0.0,0.6
510934,0,1,5,0,5,1,0.0,0.0,0.0,0.16666666666666666
510975,0,11,11,0,11,11,0.0,0.0,0.0,0.5
511035,0,10,5,0,5,10,0.0,0.0,0.0,0.6666666666666666
511039,0,1,4,0,4,1,0.0,0.0,0.0,0.2
511828,0,3,6,0,6,3,0.0,0.0,0.0,0.3333333333333333
511860,0,14,13,0,13,14,0.0,0.0,0.0,0.5185185185185185
511917,0,3,3,0,3,3,0.0,0.0,0.0,0.5
511929,0,5,2,0,2,5,0.0,0.0,0.0,0.7142857142857143
511935,0,4,1,0,1,4,0.0,0.0,0.0,0.8
512019,0,6,34,0,34,6,0.0,0.0,0.0,0.15
512039,1,7,32,1,32,6,0.03125,0.03125,0.14285714285714285,0.15789473684210525
512127,0,6,3,0,3,6,0.0,0.0,0.0,0.6666666666666666
512141,0,5,4,0,4,5,0.0,0.0,0.0,0.5555555555555556
512260,1,17,24,1,23,16,0.041666666666666664,0.043478260869565216,0.058823529411764705,0.4
512274,2,17,21,2,20,15,0.09523809523809523,0.1,0.11764705882352941,0.4166666666666667
512339,1,4,24,1,19,3,0.041666666666666664,0.05263157894736842,0.25,0.1111111111111111
513033,5,15,28,2,19,10,0.17857142857142858,0.10526315789473684,0.3333333333333333,0.2631578947368421
513153,0,6,18,0,11,6,0.0,0.0,0.0,0.25
