patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
506395,14,53,61,14,61,39,0.22950819672131148,0.22950819672131148,0.2641509433962264,0.39
506397,12,53,60,12,60,41,0.2,0.2,0.22641509433962265,0.40594059405940597
506412,10,53,89,10,89,43,0.11235955056179775,0.11235955056179775,0.18867924528301888,0.32575757575757575
506442,15,57,89,15,89,42,0.16853932584269662,0.16853932584269662,0.2631578947368421,0.32061068702290074
506573,3,12,49,3,48,9,0.061224489795918366,0.0625,0.25,0.15517241379310345
506658,4,32,30,3,25,28,0.13333333333333333,0.12,0.125,0.4827586206896552
506707,14,41,35,13,34,27,0.4,0.38235294117647056,0.34146341463414637,0.43548387096774194
506724,2,11,31,2,31,9,0.06451612903225806,0.06451612903225806,0.18181818181818182,0.225
506755,3,37,38,3,37,34,0.07894736842105263,0.08108108108108109,0.08108108108108109,0.4722222222222222
506844,1,19,27,1,27,18,0.037037037037037035,0.037037037037037035,0.05263157894736842,0.4
506850,0,13,12,0,12,13,0.0,0.0,0.0,0.52
506990,0,5,2,0,2,5,0.0,0.0,0.0,0.7142857142857143
506996,0,3,5,0,5,3,0.0,0.0,0.0,0.375
507076,1,11,8,1,8,10,0.125,0.125,0.09090909090909091,0.5555555555555556
507117,4,19,22,3,21,15,0.18181818181818182,0.14285714285714285,0.21052631578947367,0.40540540540540543
507951,0,12,13,0,12,12,0.0,0.0,0.0,0.48
507959,1,11,16,1,15,10,0.0625,0.06666666666666667,0.09090909090909091,0.38461538461538464
508033,1,21,27,1,26,20,0.037037037037037035,0.038461538461538464,0.047619047619047616,0.425531914893617
508056,0,23,13,0,13,23,0.0,0.0,0.0,0.6388888888888888
508221,0,10,1,0,1,10,0.0,0.0,0.0,0.9090909090909091
508229,0,10,7,0,7,10,0.0,0.0,0.0,0.5882352941176471
508237,0,5,3,0,3,5,0.0,0.0,0.0,0.625
508242,0,3,2,0,2,3,0.0,0.0,0.0,0.6
508295,2,25,10,2,10,23,0.2,0.2,0.08,0.696969696969697
508296,3,13,43,3,43,10,0.06976744186046512,0.06976744186046512,0.23076923076923078,0.18867924528301888
508307,4,25,47,4,47,21,0.0851063829787234,0.0851063829787234,0.16,0.3088235294117647
508335,1,11,31,1,31,10,0.03225806451612903,0.03225806451612903,0.09090909090909091,0.24390243902439024
508339,0,5,23,0,23,5,0.0,0.0,0.0,0.17857142857142858
508399,0,12,16,0,16,12,0.0,0.0,0.0,0.42857142857142855
508426,0,17,29,0,29,17,0.0,0.0,0.0,0.3695652173913043
508572,0,7,18,0,16,7,0.0,0.0,0.0,0.28
508679,3,13,15,3,15,10,0.2,0.2,0.23076923076923078,0.4
508699,0,22,8,0,8,22,0.0,0.0,0.0,0.7333333333333333
508738,0,4,6,0,6,4,0.0,0.0,0.0,0.4
508753,1,6,5,1,5,5,0.2,0.2,0.16666666666666666,0.5
508788,0,4,3,0,3,4,0.0,0.0,0.0,0.5714285714285714
508806,0,2,1,0,1,2,0.0,0.0,0.0,0.6666666666666666
508851,0,6,9,0,8,6,0.0,0.0,0.0,0.4
508891,0,6,3,0,3,6,0.0,0.0,0.0,0.6666666666666666
508954,1,7,6,1,4,6,0.16666666666666666,0.25,0.14285714285714285,0.5
509602,0,7,8,0,8,7,0.0,0.0,0.0,0.4666666666666667
509820,2,9,31,2,30,7,0.06451612903225806,0.06666666666666667,0.2222222222222222,0.18421052631578946
509825,5,43,43,5,42,38,0.11627906976744186,0.11904761904761904,0.11627906976744186,0.4691358024691358
509869,0,14,15,0,15,14,0.0,0.0,0.0,0.4827586206896552
509871,1,7,18,1,18,6,0.05555555555555555,0.05555555555555555,0.14285714285714285,0.25
509923,1,9,5,1,5,8,0.2,0.2,0.1111111111111111,0.6153846153846154
509964,0,2,2,0,1,2,0.0,0.0,0.0,0.5
510023,0,3,4,0,4,3,0.0,0.0,0.0,0.42857142857142855
510723,0,4,1,0,1,4,0.0,0.0,0.0,0.8
510753,0,3,1,0,1,3,0.0,0.0,0.0,0.75
510767,0,3,4,0,4,3,0.0,0.0,0.0,0.42857142857142855
510770,0,1,1,0,1,1,0.0,0.0,0.0,0.5
510784,0,4,4,0,4,4,0.0,0.0,0.0,0.5
510822,0,4,4,0,4,4,0.0,0.0,0.0,0.5
510832,0,6,4,0,4,6,0.0,0.0,0.0,0.6
510934,0,1,5,0,5,1,0.0,0.0,0.0,0.16666666666666666
510975,0,11,11,0,11,11,0.0,0.0,0.0,0.5
511035,0,10,5,0,5,10,0.0,0.0,0.0,0.6666666666666666
511039,0,1,4,0,4,1,0.0,0.0,0.0,0.2
511828,0,3,6,0,6,3,0.0,0.0,0.0,0.3333333333333333
511860,0,15,13,0,13,15,0.0,0.0,0.0,0.5357142857142857
511917,0,5,3,0,3,5,0.0,0.0,0.0,0.625
511929,0,5,2,0,2,5,0.0,0.0,0.0,0.7142857142857143
511935,0,4,1,0,1,4,0.0,0.0,0.0,0.8
512019,0,10,34,0,34,10,0.0,0.0,0.0,0.22727272727272727
512039,1,10,32,1,32,9,0.03125,0.03125,0.1,0.21951219512195122
512127,0,7,3,0,3,7,0.0,0.0,0.0,0.7
512141,0,4,4,0,4,4,0.0,0.0,0.0,0.5
512260,2,17,24,2,23,15,0.08333333333333333,0.08695652173913043,0.11764705882352941,0.38461538461538464
512274,2,20,21,1,20,18,0.09523809523809523,0.05,0.1,0.46153846153846156
512339,2,4,24,2,19,2,0.08333333333333333,0.10526315789473684,0.5,0.07692307692307693
